action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,356152,17731983,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2cccnc2)C(=O)NCc2ccc(CN)c(C)c2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3973781,,CHEMBL3973781,,0,http://www.openphacts.org/units/Nanomolar,2856151,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356153,17731984,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2sccc2NC(C)=O)C(=O)N[C@@H](Cc2ccsc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3897326,,CHEMBL3897326,,0,http://www.openphacts.org/units/Nanomolar,2856152,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356154,17731985,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2sccc2N)C(=O)N[C@@H](Cc2csc3ccccc23)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,"{'bei': '7.85', 'le': '0.15', 'lle': '0.36', 'sei': '3.47'}",CHEMBL3968476,,CHEMBL3968476,5.15,0,http://www.openphacts.org/units/Nanomolar,2856153,=,37,1,=,,IC50,nM,,7100.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,7100.0
,356155,17731986,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2sccc2NC(C)=O)C(=O)N[C@@H](Cc2csc3ccccc23)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3953778,,CHEMBL3953778,,0,http://www.openphacts.org/units/Nanomolar,2856147,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356156,17731987,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2sccc2Cl)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,"{'bei': '7.90', 'le': '0.16', 'lle': '0.01', 'sei': '4.40'}",CHEMBL3924402,,CHEMBL3924402,5.00,0,http://www.openphacts.org/units/Nanomolar,2856154,=,37,1,=,,IC50,nM,,9900.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,9900.0
,356157,17731988,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@H](C(=O)NCc2ccc(CN)cc2)[C@H](O)c2ccccc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3911842,,CHEMBL3911842,,0,http://www.openphacts.org/units/Nanomolar,2856155,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356158,17731989,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2sccc2Cl)C(=O)N[C@H](C(=O)NCc2ccc(CN)cc2)[C@H](O)c2ccccc2)cc1,,,CHEMBL3886459,,2016,"{'bei': '7.94', 'le': '0.16', 'lle': '0.91', 'sei': '3.53'}",CHEMBL3981800,,CHEMBL3981800,5.04,0,http://www.openphacts.org/units/Nanomolar,2856156,=,37,1,=,,IC50,nM,,9100.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,9100.0
,356159,17731990,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccc(C)cc2)C(=O)N[C@@H](Cc2cccnc2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3971915,,CHEMBL3971915,,0,http://www.openphacts.org/units/Nanomolar,2856157,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,356160,17731991,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccc(F)c(F)c2)C(=O)NCc2ccc(CN)cc2)cc1,,,CHEMBL3886459,,2016,"{'bei': '8.33', 'le': '0.16', 'lle': '0.91', 'sei': '4.18'}",CHEMBL3938829,,CHEMBL3938829,5.12,0,http://www.openphacts.org/units/Nanomolar,2856158,=,37,1,=,,IC50,nM,,7600.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,7600.0
,356161,17731992,[],CHEMBL3887813,"In Vitro Inhibition Assay: KLK1 inhibitory activity in vitro was determined using standard published methods (see e.g. Johansen et al., Int. J. Tiss. Reac. 1986, 8, 185; Shori et al., Biochem. Pharmacol., 1992, 43, 1209; Stürzebecher et al., Biol. Chem. Hoppe-Seyler, 1992, 373, 1025). Human KLK1 (Callbiochem) was incubated at 37° C. with the fluorogenic substrate H-DVal-Leu-Arg-AFC and various concentrations of the test compound. Residual enzyme activity (initial rate of reaction) was determined by measuring the change in optical absorbance at 410 nm and the IC50 value for the test compound was determined.",B,,,BAO_0000190,BAO_0000357,single protein format,NCc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)C(Cc2ccc(OCC(F)(F)F)cc2)NC(=O)c2ccccc2)cc1,,,CHEMBL3886459,,2016,,CHEMBL3938219,,CHEMBL3938219,,0,http://www.openphacts.org/units/Nanomolar,2856159,>,37,1,>,,IC50,nM,,10000.0,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,IC50,nM,UO_0000065,,10000.0
,,19187348,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(C(=O)Nc2ccc(C(=N)N)cc2)nc2ccccc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4453014,,CHEMBL4453014,,1,http://www.openphacts.org/units/Nanomolar,3202622,=,1,1,=,,IC50,nM,,199526.23,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,3.7
,,19187349,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(CNc2ccc(C(=N)N)cc2)nc2ccccc21,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4447953,,CHEMBL4447953,5.20,0,http://www.openphacts.org/units/Nanomolar,3202623,=,1,1,=,,IC50,nM,,6309.57,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,5.2
,,19187350,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)c1ccc(NCc2nc3ccccc3[nH]2)cc1,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4588725,,CHEMBL4588725,4.40,0,http://www.openphacts.org/units/Nanomolar,3202624,=,1,1,=,,IC50,nM,,39810.72,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,4.4
,,19187351,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2[nH]c(CNc3ccc(C(=N)N)cc3)nc2c1,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4549483,,CHEMBL4549483,4.50,0,http://www.openphacts.org/units/Nanomolar,3202625,=,1,1,=,,IC50,nM,,31622.78,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,4.5
,,19187352,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,Cl.N=C(N)c1ccc(NCc2nc3cc(Cl)ccc3[nH]2)cc1,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4456567,,CHEMBL4597333,5.70,0,http://www.openphacts.org/units/Nanomolar,3202626,=,1,1,=,,IC50,nM,,1995.26,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,5.7
,,19187353,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2[nH]c(CNc3ccc(C(=N)N)cc3)nc2c1.O=CO,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4547831,,CHEMBL4594949,5.20,0,http://www.openphacts.org/units/Nanomolar,3202627,=,1,1,=,,IC50,nM,,6309.57,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,5.2
,,19187354,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,Cl.Cn1ccnc1CNc1ccc(C(=N)N)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4516830,,CHEMBL4597830,,0,http://www.openphacts.org/units/Nanomolar,3202628,=,1,1,=,,IC50,nM,,398107.17,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,3.4
,,19187355,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,Cl.N=C(N)c1ccc(NCc2ncc[nH]2)cc1,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4461888,,CHEMBL4595680,4.20,0,http://www.openphacts.org/units/Nanomolar,3202629,=,1,1,=,,IC50,nM,,63095.73,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,4.2
,,19187356,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)c1ccc(NCc2nc(-c3ccccc3)c[nH]2)cc1,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4440409,,CHEMBL4440409,4.60,0,http://www.openphacts.org/units/Nanomolar,3202630,=,1,1,=,,IC50,nM,,25118.86,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,4.6
,,19187357,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1cc(NCc2nc(-c3ccccc3)c[nH]2)ccc1C(=N)N.O=CO,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4551333,,CHEMBL4597921,5.20,0,http://www.openphacts.org/units/Nanomolar,3202631,=,1,1,=,,IC50,nM,,6309.57,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,5.2
,,19187358,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1cc(NCc2nc(-c3ccccc3)c[nH]2)ccc1C(=N)N.O=CO,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4464565,,CHEMBL4595116,4.10,0,http://www.openphacts.org/units/Nanomolar,3202632,=,1,1,=,,IC50,nM,,79432.82,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,4.1
,,19187359,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)c1ccc(NCc2nc(-c3ccccc3)c[nH]2)cc1OCC1CC1.O=CO,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4468959,,CHEMBL4596890,4.30,0,http://www.openphacts.org/units/Nanomolar,3202633,=,1,1,=,,IC50,nM,,50118.72,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,4.3
,,19187360,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)c1ccc(NCc2nc(-c3ccccc3)c[nH]2)cc1OCCC1CC1,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4441078,,CHEMBL4441078,4.30,0,http://www.openphacts.org/units/Nanomolar,3202634,=,1,1,=,,IC50,nM,,50118.72,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,4.3
,,19187361,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,Cl.N=C(N)c1ccc(NCc2nc(-c3ccccc3)c[nH]2)cc1OCCO,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4435901,,CHEMBL4597675,4.10,0,http://www.openphacts.org/units/Nanomolar,3202635,=,1,1,=,,IC50,nM,,79432.82,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,4.1
,,19187362,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCOc1cc(NCc2nc(-c3ccccc3)c[nH]2)ccc1C(=N)N,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4452027,,CHEMBL4452027,4.10,0,http://www.openphacts.org/units/Nanomolar,3202636,=,1,1,=,,IC50,nM,,79432.82,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,4.1
,,19187363,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)c1ccc(NCc2nc(-c3ccccc3)c[nH]2)cc1OCc1ccccc1,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4535831,,CHEMBL4535831,4.60,0,http://www.openphacts.org/units/Nanomolar,3202637,=,1,1,=,,IC50,nM,,25118.86,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,4.6
,,19187364,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)c1ccc(NCc2nc(-c3ccccc3)c[nH]2)cc1OCc1ccccc1Cl,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4586700,,CHEMBL4586700,,0,http://www.openphacts.org/units/Nanomolar,3202638,<,1,1,>,,IC50,nM,,2511.89,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,5.6
,,19187365,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)c1ccc(NCc2nc(-c3ccccc3)c[nH]2)cc1OCc1cccc(Cl)c1,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4471660,,CHEMBL4471660,,0,http://www.openphacts.org/units/Nanomolar,3202639,<,1,1,>,,IC50,nM,,5011.87,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,5.3
,,19187366,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)c1ccc(NCc2nc(-c3ccccc3)c[nH]2)cc1OCc1ccc(Cl)cc1,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4458360,,CHEMBL4458360,,0,http://www.openphacts.org/units/Nanomolar,3202640,<,1,1,>,,IC50,nM,,5011.87,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,5.3
,,19187367,[],CHEMBL4388470,"Inhibition of recombinant bovine enterokinase activated N-terminal His-tagged recombinant human KLK1 (19 to 262 residues) expressed in baculovirus infected Sf9 insect cells using 3',6'-bis(prolylphenylalanylarginylamino)3H-spiro(2-benzofuran-1,9'-xanthen)-3-one;TFA as substrate measured at 30 secs interval for 5 mins by fluorescence intensity assay",A,,,BAO_0000190,BAO_0000219,cell-based format,Cl.N=C(N)c1ccc(NCc2nc(-c3ccccc3)c[nH]2)cc1OCc1ccccn1,,,CHEMBL4387717,Bioorg Med Chem Lett,2019,,CHEMBL4517626,,CHEMBL4596051,4.70,0,http://www.openphacts.org/units/Nanomolar,3202641,=,1,1,=,,IC50,nM,,19952.62,CHEMBL2319,Homo sapiens,Kallikrein 1,9606,,,pIC50,,UO_0000065,,4.7
